customer_id,registration_date,acquisition_channel,customer_segment,transaction_date,order_value,product_category
447,2023-01-18,organic,standard,2023-11-12,84.21,Electronics
447,2023-01-18,organic,standard,2023-03-17,60.95,Electronics
447,2023-01-18,organic,standard,2023-02-22,79.32,Home
447,2023-01-18,organic,standard,2023-09-02,78.29,Home
447,2023-01-18,organic,standard,2023-04-14,71.36,Home
447,2023-01-18,organic,standard,2024-02-12,38.29,Books
447,2023-01-18,organic,standard,2023-09-29,76.73,Books
447,2023-01-18,organic,standard,2023-11-02,78.09,Fashion
447,2023-01-18,organic,standard,2024-02-10,65.53,Fashion
447,2023-01-18,organic,standard,2023-10-19,101.76,Fashion
448,2023-02-23,social_media,standard,2023-12-11,90.82,Books
448,2023-02-23,social_media,standard,2024-03-09,84.59,Fashion
449,2023-09-01,organic,basic,2024-05-31,45.64,Books
450,2023-05-15,social_media,standard,2023-07-12,91.54,Books
450,2023-05-15,social_media,standard,2024-05-06,42.46,Books
451,2023-08-21,social_media,standard,2024-03-10,76.92,Fashion
451,2023-08-21,social_media,standard,2024-03-19,89.32,Books
452,2023-04-05,organic,standard,2023-08-18,62.67,Fashion
452,2023-04-05,organic,standard,2023-08-22,89.18,Electronics
453,2023-07-23,referral,standard,2023-08-29,83.28,Home
453,2023-07-23,referral,standard,2024-08-07,80.36,Books
453,2023-07-23,referral,standard,2023-09-15,56.99,Books
453,2023-07-23,referral,standard,2024-06-29,89.53,Home
453,2023-07-23,referral,standard,2023-07-28,59.95,Home
454,2023-04-25,paid_search,standard,2023-09-18,51.5,Home
454,2023-04-25,paid_search,standard,2023-08-25,66.32,Electronics
455,2023-02-27,email,standard,2024-02-28,85.13,Electronics
455,2023-02-27,email,standard,2023-06-01,84.94,Books
455,2023-02-27,email,standard,2024-02-18,50.62,Books
456,2023-12-25,organic,premium,2024-01-11,186.8,Home
456,2023-12-25,organic,premium,2024-10-24,113.23,Books
456,2023-12-25,organic,premium,2024-06-15,115.31,Electronics
456,2023-12-25,organic,premium,2024-01-25,80.74,Books
456,2023-12-25,organic,premium,2024-02-10,144.45,Fashion
456,2023-12-25,organic,premium,2024-04-11,134.66,Electronics
457,2023-09-29,organic,basic,2024-08-20,44.17,Electronics
457,2023-09-29,organic,basic,2023-11-27,31.98,Electronics
458,2023-09-06,email,premium,2023-11-10,215.25,Electronics
458,2023-09-06,email,premium,2024-03-31,111.45,Fashion
458,2023-09-06,email,premium,2023-12-14,68.91,Home
458,2023-09-06,email,premium,2024-06-15,110.35,Books
458,2023-09-06,email,premium,2024-04-20,104.66,Electronics
458,2023-09-06,email,premium,2023-10-21,89.66,Books
458,2023-09-06,email,premium,2024-09-11,211.51,Books
458,2023-09-06,email,premium,2024-03-16,147.59,Electronics
458,2023-09-06,email,premium,2024-06-13,143.54,Electronics
459,2023-10-07,referral,standard,2023-10-21,69.19,Home
459,2023-10-07,referral,standard,2024-03-12,71.29,Fashion
459,2023-10-07,referral,standard,2024-04-11,43.02,Electronics
459,2023-10-07,referral,standard,2024-04-20,50.47,Books
459,2023-10-07,referral,standard,2024-06-15,67.08,Books
459,2023-10-07,referral,standard,2024-06-19,81.64,Books
459,2023-10-07,referral,standard,2024-04-21,56.8,Books
459,2023-10-07,referral,standard,2024-02-26,87.66,Fashion
459,2023-10-07,referral,standard,2024-02-07,75.22,Fashion
460,2023-06-17,organic,basic,2024-02-27,34.78,Books
460,2023-06-17,organic,basic,2024-01-09,20.74,Electronics
461,2023-08-16,organic,standard,2023-11-29,42.43,Books
461,2023-08-16,organic,standard,2024-03-28,76.56,Fashion
461,2023-08-16,organic,standard,2024-01-05,85.3,Books
462,2023-06-26,social_media,standard,2023-10-01,96.93,Books
462,2023-06-26,social_media,standard,2023-07-04,90.38,Books
462,2023-06-26,social_media,standard,2023-12-25,97.8,Home
462,2023-06-26,social_media,standard,2024-03-22,90.72,Books
463,2023-04-25,organic,standard,2023-12-13,31.07,Home
463,2023-04-25,organic,standard,2023-07-27,75.6,Fashion
463,2023-04-25,organic,standard,2024-02-22,128.06,Electronics
464,2023-10-28,organic,basic,2024-11-09,40.38,Books
464,2023-10-28,organic,basic,2024-06-29,30.22,Electronics
464,2023-10-28,organic,basic,2024-11-13,35.17,Home
464,2023-10-28,organic,basic,2024-07-13,36.54,Books
465,2023-11-03,paid_search,standard,2024-11-10,76.37,Electronics
465,2023-11-03,paid_search,standard,2024-10-09,68.2,Home
465,2023-11-03,paid_search,standard,2024-04-29,98.37,Home
465,2023-11-03,paid_search,standard,2024-01-11,66.88,Books
466,2023-02-17,paid_search,standard,2024-01-15,49.43,Fashion
466,2023-02-17,paid_search,standard,2023-03-15,64.84,Fashion
466,2023-02-17,paid_search,standard,2023-02-25,108.55,Home
467,2023-05-29,social_media,basic,2023-07-11,32.08,Electronics
468,2023-10-20,paid_search,standard,2024-05-04,41.98,Books
468,2023-10-20,paid_search,standard,2023-12-11,93.97,Home
468,2023-10-20,paid_search,standard,2024-11-19,67.61,Electronics
468,2023-10-20,paid_search,standard,2024-07-23,78.31,Home
468,2023-10-20,paid_search,standard,2023-11-03,70.43,Fashion
469,2023-03-04,organic,standard,2024-03-11,73.4,Fashion
469,2023-03-04,organic,standard,2023-11-19,67.54,Electronics
469,2023-03-04,organic,standard,2023-10-10,92.24,Books
469,2023-03-04,organic,standard,2023-04-14,44.47,Fashion
469,2023-03-04,organic,standard,2023-09-15,55.12,Fashion
469,2023-03-04,organic,standard,2023-07-31,53.74,Books
470,2023-07-31,organic,premium,2023-10-02,83.87,Home
470,2023-07-31,organic,premium,2024-05-16,122.9,Home
470,2023-07-31,organic,premium,2024-04-15,193.96,Home
470,2023-07-31,organic,premium,2024-04-15,145.45,Electronics
471,2023-10-28,paid_search,standard,2024-08-05,109.69,Home
471,2023-10-28,paid_search,standard,2023-11-27,66.58,Books
471,2023-10-28,paid_search,standard,2024-11-30,49.0,Home
471,2023-10-28,paid_search,standard,2024-02-10,48.61,Electronics
472,2023-02-16,paid_search,standard,2023-04-17,69.12,Home
472,2023-02-16,paid_search,standard,2023-09-24,100.39,Books
472,2023-02-16,paid_search,standard,2023-04-17,70.18,Fashion
472,2023-02-16,paid_search,standard,2023-05-23,85.96,Home
472,2023-02-16,paid_search,standard,2023-11-18,61.69,Fashion
472,2023-02-16,paid_search,standard,2023-06-07,78.86,Fashion
472,2023-02-16,paid_search,standard,2023-06-24,64.72,Electronics
472,2023-02-16,paid_search,standard,2023-12-04,82.25,Fashion
473,2023-05-23,email,standard,2023-08-29,82.63,Books
473,2023-05-23,email,standard,2024-03-11,73.22,Fashion
473,2023-05-23,email,standard,2023-10-10,86.95,Electronics
473,2023-05-23,email,standard,2024-06-21,51.74,Electronics
474,2023-09-10,paid_search,basic,2024-05-10,34.99,Books
474,2023-09-10,paid_search,basic,2023-09-20,34.04,Home
474,2023-09-10,paid_search,basic,2023-10-08,35.32,Fashion
474,2023-09-10,paid_search,basic,2024-06-02,85.08,Home
474,2023-09-10,paid_search,basic,2024-01-23,44.53,Home
475,2023-01-31,organic,standard,2023-12-30,113.23,Home
475,2023-01-31,organic,standard,2023-10-18,53.35,Fashion
475,2023-01-31,organic,standard,2024-02-10,57.84,Books
476,2023-06-19,social_media,standard,2023-09-01,59.09,Fashion
477,2023-03-31,referral,standard,2023-10-31,78.45,Books
477,2023-03-31,referral,standard,2024-02-29,75.05,Fashion
477,2023-03-31,referral,standard,2023-11-08,83.48,Books
477,2023-03-31,referral,standard,2023-05-30,48.59,Fashion
477,2023-03-31,referral,standard,2023-12-06,81.78,Home
477,2023-03-31,referral,standard,2023-05-03,86.64,Books
478,2023-06-14,referral,basic,2023-11-13,23.36,Electronics
478,2023-06-14,referral,basic,2023-09-13,26.73,Books
478,2023-06-14,referral,basic,2023-08-27,31.98,Books
478,2023-06-14,referral,basic,2024-05-08,21.48,Home
478,2023-06-14,referral,basic,2023-08-31,28.13,Books
478,2023-06-14,referral,basic,2023-06-27,33.07,Electronics
478,2023-06-14,referral,basic,2023-10-03,22.48,Fashion
479,2023-01-15,organic,standard,2023-03-23,120.32,Electronics
479,2023-01-15,organic,standard,2023-07-09,94.81,Books
479,2023-01-15,organic,standard,2023-12-15,90.27,Books
480,2023-02-23,email,standard,2023-04-11,73.18,Home
480,2023-02-23,email,standard,2024-03-06,66.18,Books
480,2023-02-23,email,standard,2023-10-16,83.11,Electronics
481,2023-03-26,paid_search,premium,2024-03-06,143.49,Electronics
481,2023-03-26,paid_search,premium,2023-06-07,158.34,Home
481,2023-03-26,paid_search,premium,2024-03-22,95.72,Fashion
481,2023-03-26,paid_search,premium,2023-05-17,91.19,Electronics
481,2023-03-26,paid_search,premium,2023-04-14,103.56,Home
481,2023-03-26,paid_search,premium,2024-04-21,117.07,Fashion
481,2023-03-26,paid_search,premium,2023-12-12,117.6,Books
482,2023-09-30,paid_search,standard,2024-01-19,48.42,Electronics
482,2023-09-30,paid_search,standard,2024-04-28,68.78,Books
482,2023-09-30,paid_search,standard,2024-05-19,53.18,Fashion
483,2023-04-20,email,standard,2023-11-14,61.76,Electronics
483,2023-04-20,email,standard,2023-11-05,97.53,Fashion
483,2023-04-20,email,standard,2023-10-09,63.72,Electronics
484,2023-02-02,social_media,standard,2023-09-04,55.93,Books
484,2023-02-02,social_media,standard,2023-08-24,79.35,Books
484,2023-02-02,social_media,standard,2023-03-19,100.9,Electronics
484,2023-02-02,social_media,standard,2024-02-21,72.61,Home
485,2023-11-28,social_media,premium,2024-04-01,128.57,Fashion
485,2023-11-28,social_media,premium,2024-08-08,124.53,Electronics
485,2023-11-28,social_media,premium,2023-12-30,103.92,Electronics
485,2023-11-28,social_media,premium,2024-02-24,118.92,Books
485,2023-11-28,social_media,premium,2024-01-13,92.68,Fashion
485,2023-11-28,social_media,premium,2024-08-05,128.77,Fashion
485,2023-11-28,social_media,premium,2024-09-05,132.13,Fashion
485,2023-11-28,social_media,premium,2023-12-12,162.09,Electronics
485,2023-11-28,social_media,premium,2024-10-12,112.2,Electronics
485,2023-11-28,social_media,premium,2024-11-05,78.9,Fashion
486,2023-11-29,organic,premium,2024-12-09,159.37,Home
486,2023-11-29,organic,premium,2024-08-15,165.6,Books
486,2023-11-29,organic,premium,2024-10-14,151.14,Home
486,2023-11-29,organic,premium,2024-01-24,102.44,Books
486,2023-11-29,organic,premium,2024-07-17,122.67,Books
486,2023-11-29,organic,premium,2024-10-28,257.67,Electronics
486,2023-11-29,organic,premium,2024-02-24,65.59,Fashion
486,2023-11-29,organic,premium,2024-04-18,131.83,Fashion
486,2023-11-29,organic,premium,2024-08-06,118.93,Books
486,2023-11-29,organic,premium,2024-12-12,116.29,Fashion
486,2023-11-29,organic,premium,2023-12-29,97.48,Fashion
486,2023-11-29,organic,premium,2024-09-06,132.66,Fashion
486,2023-11-29,organic,premium,2024-08-13,111.38,Electronics
487,2023-09-25,paid_search,standard,2024-07-14,75.02,Electronics
487,2023-09-25,paid_search,standard,2024-06-23,120.28,Fashion
488,2023-03-28,social_media,basic,2023-08-16,35.2,Books
488,2023-03-28,social_media,basic,2023-07-09,40.68,Books
489,2023-11-02,social_media,premium,2024-01-25,89.37,Electronics
489,2023-11-02,social_media,premium,2024-09-15,67.68,Books
489,2023-11-02,social_media,premium,2024-06-15,151.16,Fashion
489,2023-11-02,social_media,premium,2024-01-27,132.43,Home
489,2023-11-02,social_media,premium,2024-07-11,164.79,Home
489,2023-11-02,social_media,premium,2024-06-12,182.52,Electronics
489,2023-11-02,social_media,premium,2024-01-30,174.66,Electronics
489,2023-11-02,social_media,premium,2024-02-23,190.24,Fashion
489,2023-11-02,social_media,premium,2024-03-31,143.56,Home
489,2023-11-02,social_media,premium,2024-10-10,128.81,Electronics
489,2023-11-02,social_media,premium,2024-09-07,90.54,Fashion
489,2023-11-02,social_media,premium,2024-10-16,194.26,Books
489,2023-11-02,social_media,premium,2024-07-11,64.28,Fashion
490,2023-03-18,social_media,standard,2024-04-01,90.24,Books
490,2023-03-18,social_media,standard,2024-01-18,81.55,Electronics
490,2023-03-18,social_media,standard,2023-12-16,132.14,Books
490,2023-03-18,social_media,standard,2023-07-28,58.2,Home
490,2023-03-18,social_media,standard,2023-12-15,59.58,Books
491,2023-02-27,organic,premium,2023-08-07,174.02,Fashion
491,2023-02-27,organic,premium,2024-03-09,97.27,Electronics
491,2023-02-27,organic,premium,2024-03-18,112.21,Electronics
491,2023-02-27,organic,premium,2023-09-02,182.88,Home
491,2023-02-27,organic,premium,2023-07-15,197.65,Home
491,2023-02-27,organic,premium,2023-04-19,123.16,Home
491,2023-02-27,organic,premium,2023-04-10,88.89,Home
491,2023-02-27,organic,premium,2023-04-25,182.17,Fashion
491,2023-02-27,organic,premium,2023-11-17,121.25,Books
492,2023-09-10,organic,standard,2023-12-25,59.03,Electronics
492,2023-09-10,organic,standard,2024-02-07,77.0,Electronics
492,2023-09-10,organic,standard,2024-10-10,60.89,Books
493,2023-05-29,referral,standard,2023-06-24,62.5,Electronics
493,2023-05-29,referral,standard,2024-05-13,73.66,Books
494,2023-05-18,paid_search,premium,2024-04-08,119.16,Fashion
494,2023-05-18,paid_search,premium,2023-10-06,113.27,Home
494,2023-05-18,paid_search,premium,2024-03-03,144.17,Electronics
494,2023-05-18,paid_search,premium,2023-10-30,131.51,Books
494,2023-05-18,paid_search,premium,2024-03-03,95.83,Books
494,2023-05-18,paid_search,premium,2024-02-10,151.97,Electronics
494,2023-05-18,paid_search,premium,2023-10-06,158.67,Home
494,2023-05-18,paid_search,premium,2024-05-10,65.18,Electronics
494,2023-05-18,paid_search,premium,2024-03-16,107.63,Fashion
494,2023-05-18,paid_search,premium,2024-06-10,162.44,Books
494,2023-05-18,paid_search,premium,2024-05-04,133.54,Home
494,2023-05-18,paid_search,premium,2023-06-08,106.97,Electronics
494,2023-05-18,paid_search,premium,2024-03-23,116.46,Fashion
494,2023-05-18,paid_search,premium,2023-10-17,155.51,Books
495,2023-05-30,paid_search,standard,2023-06-01,67.87,Books
495,2023-05-30,paid_search,standard,2024-05-29,59.04,Electronics
495,2023-05-30,paid_search,standard,2024-04-10,84.73,Home
495,2023-05-30,paid_search,standard,2023-08-31,58.16,Books
496,2023-11-17,social_media,standard,2024-07-27,86.78,Fashion
496,2023-11-17,social_media,standard,2024-11-20,76.97,Books
496,2023-11-17,social_media,standard,2024-10-28,82.98,Books
496,2023-11-17,social_media,standard,2024-01-11,73.04,Books
497,2023-05-18,email,standard,2024-01-23,115.65,Fashion
497,2023-05-18,email,standard,2023-07-26,50.07,Fashion
497,2023-05-18,email,standard,2024-05-13,122.03,Electronics
497,2023-05-18,email,standard,2023-09-20,80.56,Fashion
497,2023-05-18,email,standard,2024-01-09,82.56,Fashion
498,2023-02-11,email,standard,2023-09-16,51.25,Electronics
498,2023-02-11,email,standard,2023-11-13,116.14,Fashion
498,2023-02-11,email,standard,2023-03-23,69.61,Fashion
499,2023-04-17,paid_search,premium,2023-05-07,76.11,Home
499,2023-04-17,paid_search,premium,2023-11-21,146.95,Electronics
499,2023-04-17,paid_search,premium,2023-04-20,125.16,Electronics
499,2023-04-17,paid_search,premium,2023-06-29,90.65,Electronics
499,2023-04-17,paid_search,premium,2023-05-21,112.23,Electronics
499,2023-04-17,paid_search,premium,2024-02-29,115.91,Home
500,2023-06-29,email,standard,2023-12-20,102.44,Electronics
500,2023-06-29,email,standard,2023-09-11,68.28,Fashion
500,2023-06-29,email,standard,2023-10-19,85.04,Fashion
500,2023-06-29,email,standard,2023-11-07,49.67,Home
501,2023-03-27,email,standard,2024-01-09,63.53,Home
501,2023-03-27,email,standard,2023-07-17,60.07,Fashion
501,2023-03-27,email,standard,2023-09-11,39.47,Fashion
501,2023-03-27,email,standard,2023-07-14,82.2,Books
502,2023-02-02,organic,basic,2023-10-16,67.76,Books
502,2023-02-02,organic,basic,2023-09-09,33.22,Home
502,2023-02-02,organic,basic,2023-04-27,58.53,Books
503,2023-05-31,paid_search,standard,2024-06-29,54.51,Books
503,2023-05-31,paid_search,standard,2024-01-26,62.83,Fashion
504,2023-01-13,email,standard,2023-06-21,28.85,Electronics
504,2023-01-13,email,standard,2023-01-27,57.74,Electronics
505,2023-12-13,organic,standard,2024-07-12,53.63,Electronics
505,2023-12-13,organic,standard,2023-12-28,54.09,Home
505,2023-12-13,organic,standard,2024-08-28,51.85,Electronics
505,2023-12-13,organic,standard,2024-04-19,59.76,Home
506,2023-01-11,social_media,basic,2023-03-24,65.45,Home
506,2023-01-11,social_media,basic,2023-12-11,38.05,Electronics
507,2023-02-25,paid_search,standard,2024-01-17,70.7,Electronics
507,2023-02-25,paid_search,standard,2023-10-23,93.88,Fashion
508,2023-05-01,referral,basic,2023-08-23,84.63,Fashion
508,2023-05-01,referral,basic,2024-02-02,43.5,Books
508,2023-05-01,referral,basic,2024-03-31,49.11,Fashion
508,2023-05-01,referral,basic,2023-12-17,54.3,Home
509,2023-10-31,organic,premium,2024-11-18,154.93,Electronics
509,2023-10-31,organic,premium,2024-07-20,91.34,Home
509,2023-10-31,organic,premium,2024-01-07,93.77,Home
509,2023-10-31,organic,premium,2023-11-01,81.55,Electronics
509,2023-10-31,organic,premium,2024-08-24,91.18,Books
509,2023-10-31,organic,premium,2024-09-14,124.64,Electronics
510,2023-01-08,social_media,standard,2023-08-15,63.29,Fashion
510,2023-01-08,social_media,standard,2023-08-03,77.95,Home
510,2023-01-08,social_media,standard,2023-11-07,63.27,Electronics
510,2023-01-08,social_media,standard,2023-05-16,110.53,Electronics
511,2023-08-17,organic,standard,2023-12-26,83.12,Electronics
511,2023-08-17,organic,standard,2024-04-19,78.85,Books
511,2023-08-17,organic,standard,2023-10-07,63.73,Home
511,2023-08-17,organic,standard,2023-10-11,55.13,Electronics
511,2023-08-17,organic,standard,2024-07-28,63.67,Books
511,2023-08-17,organic,standard,2024-04-23,76.92,Electronics
512,2023-10-25,paid_search,basic,2024-07-03,29.24,Fashion
512,2023-10-25,paid_search,basic,2024-01-29,43.53,Books
513,2023-06-25,social_media,basic,2024-01-15,33.87,Home
514,2023-04-20,referral,premium,2023-06-30,113.55,Books
514,2023-04-20,referral,premium,2023-04-27,112.1,Fashion
514,2023-04-20,referral,premium,2023-12-18,135.3,Home
514,2023-04-20,referral,premium,2023-11-19,151.73,Fashion
514,2023-04-20,referral,premium,2024-04-13,91.29,Electronics
514,2023-04-20,referral,premium,2023-08-24,119.29,Books
515,2023-05-31,organic,standard,2023-10-16,64.98,Electronics
515,2023-05-31,organic,standard,2024-05-15,74.38,Electronics
515,2023-05-31,organic,standard,2024-05-08,43.88,Fashion
516,2023-12-11,social_media,premium,2024-04-23,152.88,Home
516,2023-12-11,social_media,premium,2024-12-28,121.2,Books
516,2023-12-11,social_media,premium,2024-10-11,97.83,Electronics
516,2023-12-11,social_media,premium,2024-07-08,123.31,Books
516,2023-12-11,social_media,premium,2024-02-06,139.87,Books
516,2023-12-11,social_media,premium,2024-10-10,74.46,Books
516,2023-12-11,social_media,premium,2024-12-19,114.89,Fashion
517,2023-07-10,organic,standard,2023-10-23,49.34,Books
517,2023-07-10,organic,standard,2023-12-11,75.96,Fashion
518,2023-05-30,paid_search,standard,2023-06-30,74.45,Electronics
518,2023-05-30,paid_search,standard,2024-01-04,48.31,Fashion
519,2023-02-05,social_media,standard,2023-09-23,102.6,Home
519,2023-02-05,social_media,standard,2023-09-01,49.17,Electronics
519,2023-02-05,social_media,standard,2023-10-28,114.93,Fashion
519,2023-02-05,social_media,standard,2023-12-03,97.45,Books
519,2023-02-05,social_media,standard,2023-10-29,100.86,Electronics
519,2023-02-05,social_media,standard,2023-12-06,75.47,Electronics
519,2023-02-05,social_media,standard,2023-10-01,89.22,Home
519,2023-02-05,social_media,standard,2023-02-21,138.33,Books
520,2023-08-27,paid_search,premium,2024-06-16,121.95,Home
520,2023-08-27,paid_search,premium,2023-09-03,98.55,Home
520,2023-08-27,paid_search,premium,2023-11-12,124.81,Books
520,2023-08-27,paid_search,premium,2024-05-08,157.62,Electronics
520,2023-08-27,paid_search,premium,2023-11-19,101.74,Fashion
520,2023-08-27,paid_search,premium,2023-09-25,128.9,Fashion
520,2023-08-27,paid_search,premium,2023-12-21,204.99,Fashion
520,2023-08-27,paid_search,premium,2024-05-22,144.14,Home
520,2023-08-27,paid_search,premium,2023-10-19,125.66,Fashion
520,2023-08-27,paid_search,premium,2024-08-09,135.32,Fashion
520,2023-08-27,paid_search,premium,2024-08-18,118.94,Electronics
520,2023-08-27,paid_search,premium,2023-10-23,104.94,Home
521,2023-10-16,paid_search,standard,2023-12-22,59.09,Electronics
521,2023-10-16,paid_search,standard,2024-03-28,47.6,Books
522,2023-09-11,paid_search,premium,2024-07-03,81.18,Home
522,2023-09-11,paid_search,premium,2023-10-28,88.77,Fashion
522,2023-09-11,paid_search,premium,2024-06-23,175.36,Fashion
522,2023-09-11,paid_search,premium,2023-11-16,149.37,Books
523,2023-04-04,paid_search,standard,2024-03-25,47.57,Books
523,2023-04-04,paid_search,standard,2023-10-14,62.84,Home
523,2023-04-04,paid_search,standard,2023-05-29,100.13,Fashion
523,2023-04-04,paid_search,standard,2023-06-08,67.12,Fashion
523,2023-04-04,paid_search,standard,2024-03-31,59.8,Fashion
523,2023-04-04,paid_search,standard,2023-10-30,57.4,Fashion
523,2023-04-04,paid_search,standard,2023-06-28,60.66,Books
524,2023-05-14,paid_search,premium,2023-07-21,170.79,Fashion
524,2023-05-14,paid_search,premium,2023-07-19,100.72,Books
524,2023-05-14,paid_search,premium,2024-01-31,99.03,Electronics
524,2023-05-14,paid_search,premium,2023-12-15,187.28,Fashion
524,2023-05-14,paid_search,premium,2024-02-24,62.9,Books
525,2023-04-17,paid_search,premium,2023-06-07,118.9,Books
525,2023-04-17,paid_search,premium,2023-08-17,121.23,Electronics
525,2023-04-17,paid_search,premium,2024-03-26,118.82,Electronics
525,2023-04-17,paid_search,premium,2024-01-26,137.5,Fashion
525,2023-04-17,paid_search,premium,2024-03-19,118.26,Electronics
525,2023-04-17,paid_search,premium,2023-06-18,93.74,Books
525,2023-04-17,paid_search,premium,2023-05-26,102.82,Books
526,2023-10-04,organic,standard,2024-08-23,50.55,Electronics
526,2023-10-04,organic,standard,2024-08-21,62.77,Home
526,2023-10-04,organic,standard,2023-12-09,48.2,Home
526,2023-10-04,organic,standard,2024-06-19,93.32,Fashion
526,2023-10-04,organic,standard,2024-04-26,102.3,Home
526,2023-10-04,organic,standard,2024-07-10,79.63,Books
527,2023-01-17,social_media,premium,2023-04-03,94.31,Electronics
527,2023-01-17,social_media,premium,2023-10-24,96.34,Fashion
527,2023-01-17,social_media,premium,2023-07-11,167.0,Electronics
527,2023-01-17,social_media,premium,2023-03-31,139.09,Fashion
527,2023-01-17,social_media,premium,2023-02-22,165.57,Electronics
527,2023-01-17,social_media,premium,2023-03-02,92.9,Home
527,2023-01-17,social_media,premium,2023-11-29,180.03,Fashion
527,2023-01-17,social_media,premium,2023-04-10,68.55,Electronics
527,2023-01-17,social_media,premium,2023-10-26,71.0,Fashion
528,2023-06-24,paid_search,standard,2024-07-26,41.2,Books
528,2023-06-24,paid_search,standard,2024-07-08,39.91,Fashion
528,2023-06-24,paid_search,standard,2024-02-03,129.26,Fashion
528,2023-06-24,paid_search,standard,2023-12-16,97.48,Electronics
529,2023-02-04,paid_search,standard,2023-07-18,62.37,Home
529,2023-02-04,paid_search,standard,2023-09-27,47.22,Home
529,2023-02-04,paid_search,standard,2024-02-12,61.28,Books
529,2023-02-04,paid_search,standard,2023-03-28,84.4,Fashion
530,2023-03-27,referral,basic,2023-06-21,37.84,Electronics
530,2023-03-27,referral,basic,2023-11-12,25.08,Fashion
530,2023-03-27,referral,basic,2024-03-18,32.51,Fashion
531,2023-12-07,social_media,premium,2024-08-15,103.29,Fashion
531,2023-12-07,social_media,premium,2024-04-29,141.23,Books
531,2023-12-07,social_media,premium,2024-11-27,135.69,Books
531,2023-12-07,social_media,premium,2024-07-23,100.32,Fashion
531,2023-12-07,social_media,premium,2024-09-07,194.39,Electronics
531,2023-12-07,social_media,premium,2024-10-31,157.32,Home
531,2023-12-07,social_media,premium,2024-12-28,85.46,Fashion
531,2023-12-07,social_media,premium,2024-10-22,156.6,Fashion
532,2023-11-30,paid_search,premium,2024-10-13,150.43,Home
532,2023-11-30,paid_search,premium,2024-12-27,124.91,Books
532,2023-11-30,paid_search,premium,2024-03-28,142.69,Fashion
532,2023-11-30,paid_search,premium,2024-05-29,83.0,Books
532,2023-11-30,paid_search,premium,2024-11-19,178.12,Fashion
532,2023-11-30,paid_search,premium,2024-10-08,116.65,Electronics
532,2023-11-30,paid_search,premium,2024-03-29,113.96,Books
533,2023-04-13,organic,standard,2023-07-31,107.76,Electronics
533,2023-04-13,organic,standard,2024-03-26,75.99,Electronics
533,2023-04-13,organic,standard,2023-05-10,56.79,Books
534,2023-10-15,organic,premium,2024-03-27,150.44,Books
534,2023-10-15,organic,premium,2024-02-24,96.75,Fashion
534,2023-10-15,organic,premium,2024-05-19,183.68,Home
534,2023-10-15,organic,premium,2024-02-27,131.04,Fashion
534,2023-10-15,organic,premium,2024-03-04,120.79,Books
534,2023-10-15,organic,premium,2024-03-05,131.97,Fashion
534,2023-10-15,organic,premium,2023-12-26,111.71,Electronics
534,2023-10-15,organic,premium,2024-05-17,103.86,Home
534,2023-10-15,organic,premium,2024-05-06,120.05,Fashion
535,2023-08-16,social_media,standard,2024-09-05,61.61,Books
535,2023-08-16,social_media,standard,2023-11-03,89.55,Books
535,2023-08-16,social_media,standard,2024-07-17,53.25,Home
535,2023-08-16,social_media,standard,2023-11-03,57.83,Electronics
535,2023-08-16,social_media,standard,2024-08-23,77.71,Electronics
535,2023-08-16,social_media,standard,2024-08-11,100.58,Fashion
535,2023-08-16,social_media,standard,2024-03-23,41.34,Home
535,2023-08-16,social_media,standard,2024-07-23,117.06,Fashion
536,2023-02-16,referral,basic,2024-02-08,37.17,Electronics
536,2023-02-16,referral,basic,2023-11-05,41.99,Electronics
536,2023-02-16,referral,basic,2023-03-25,46.71,Fashion
537,2023-02-06,organic,basic,2023-02-24,42.23,Fashion
537,2023-02-06,organic,basic,2023-08-19,57.68,Books
538,2023-08-03,organic,standard,2024-06-23,86.55,Electronics
538,2023-08-03,organic,standard,2023-09-03,52.89,Books
538,2023-08-03,organic,standard,2023-10-05,45.25,Books
538,2023-08-03,organic,standard,2024-07-02,75.87,Books
538,2023-08-03,organic,standard,2024-05-03,84.59,Books
539,2023-09-29,referral,standard,2023-12-14,88.11,Electronics
539,2023-09-29,referral,standard,2024-01-29,66.05,Fashion
539,2023-09-29,referral,standard,2023-11-25,87.52,Fashion
539,2023-09-29,referral,standard,2024-10-05,84.87,Fashion
539,2023-09-29,referral,standard,2024-03-05,64.55,Electronics
540,2023-07-05,referral,premium,2023-10-26,193.52,Fashion
540,2023-07-05,referral,premium,2024-06-16,186.24,Home
540,2023-07-05,referral,premium,2023-07-21,98.72,Fashion
540,2023-07-05,referral,premium,2023-08-19,108.8,Books
540,2023-07-05,referral,premium,2023-08-13,140.61,Books
541,2023-12-15,organic,basic,2024-11-14,46.77,Books
542,2023-02-22,organic,basic,2023-12-01,28.48,Books
542,2023-02-22,organic,basic,2023-05-08,30.02,Fashion
542,2023-02-22,organic,basic,2023-09-12,44.01,Books
542,2023-02-22,organic,basic,2023-09-21,49.78,Electronics
543,2023-12-04,social_media,standard,2024-10-16,51.11,Fashion
543,2023-12-04,social_media,standard,2024-02-01,47.95,Fashion
543,2023-12-04,social_media,standard,2023-12-19,68.16,Books
543,2023-12-04,social_media,standard,2024-11-22,56.93,Home
543,2023-12-04,social_media,standard,2024-05-14,45.78,Books
544,2023-12-14,paid_search,basic,2024-06-06,51.71,Fashion
